,node,community_leiden
32577,70960,5
32578,96078,3
32579,126743,4
32580,50194,5
32581,140187,4
32582,155329,4
32583,146642,2
32584,112488,0
32585,135360,0
32586,28262,2
32587,89892,0
32588,100652,0
32589,155265,0
32590,152683,5
32591,82259,4
32592,106848,1
32593,102263,0
32594,38827,5
32595,88246,2
32596,93419,1
32597,125806,2
32598,78528,6
32599,30441,5
32600,113089,5
32601,44130,0
32602,74086,2
32603,163545,1
32604,36785,1
32605,130228,0
32606,123180,1
32607,130414,5
32608,55210,7
32609,145793,1
32610,73481,4
32611,22082,4
32612,89860,5
32613,149722,1
32614,63494,1
32615,9590,1
32616,44199,2
32617,109962,9
32618,80354,4
32619,93463,2
32620,14001,0
32621,65879,1
32622,162658,7
32623,133876,1
32624,36736,5
32625,45086,0
32626,37617,0
32627,109070,1
32628,66605,1
32629,94168,0
32630,48056,0
32631,137164,1
32632,77686,0
32633,98935,2
32634,99774,4
32635,123888,1
32636,36346,6
32637,144163,4
32638,51582,2
32639,53239,2
32640,152544,4
32641,134526,5
32642,163293,1
32643,39741,4
32644,131289,2
32645,33766,0
32646,91935,5
32647,132551,4
32648,108771,5
32649,62258,3
32650,35706,4
32651,19370,4
32652,63931,4
32653,3879,6
32654,88842,16
32655,149679,1
32656,135873,6
32657,100683,2
32658,113935,0
32659,40490,3
32660,56152,4
32661,143968,2
32662,121814,1
32663,7770,0
32664,60786,16
32665,72260,1
32666,100894,4
32667,63142,6
32668,100282,3
32669,121385,4
32670,97263,5
32671,84088,4
32672,114908,5
32673,157602,5
32674,69742,3
32675,118609,1
32676,77837,1
32677,72302,6
32678,11720,4
32679,24502,4
32680,113551,0
32681,151946,5
32682,115102,2
32683,153356,4
32684,92258,2
32685,124576,9
32686,55895,0
32687,164099,6
32688,118059,0
32689,9404,13
32690,82030,1
32691,141905,4
32692,157923,1
32693,149667,5
32694,114775,2
32695,151393,4
32696,145702,2
32697,156112,1
32698,134400,0
32699,90339,1
32700,56295,1
32701,150913,0
32702,63320,1
32703,16090,5
32704,65501,7
32705,156193,5
32706,148457,1
32707,88704,0
32708,87018,3
32709,35519,1
32710,145986,1
32711,11417,2
32712,151877,6
32713,168049,3
32714,1185,5
32715,158664,4
32716,85457,1
32717,4100,5
32718,116530,0
32719,22520,4
32720,104811,0
32721,138389,0
32722,121220,4
32723,18406,2
32724,24696,0
32725,152365,1
32726,139381,5
32727,155373,0
32728,60921,5
32729,98265,5
32730,22398,2
32731,145360,0
32732,104548,5
32733,43939,4
32734,18452,3
32735,164195,0
32736,118521,0
32737,6587,3
32738,26584,1
32739,91150,2
32740,3193,1
32741,3479,5
32742,137407,4
32743,46864,4
32744,135478,0
32745,29711,0
32746,131682,2
32747,30409,11
32748,69671,3
32749,125353,2
32750,2429,5
32751,152507,0
32752,99499,5
32753,23522,1
32754,144601,5
32755,109097,6
32756,98154,1
32757,82112,5
32758,72486,4
32759,31785,3
32760,34815,1
32761,120994,4
32762,66836,2
32763,133693,2
32764,124242,5
32765,18030,5
32766,32325,1
32767,67423,5
32768,110798,5
32769,62224,14
32770,97093,1
32771,21609,1
32772,74161,1
32773,139869,5
32774,69265,5
32775,109062,5
32776,122349,4
32777,55184,4
32778,32653,0
32779,159038,5
32780,40304,5
32781,104119,2
32782,136700,0
32783,150958,1
32784,16324,0
32785,107317,3
32786,76454,2
32787,104016,0
32788,101455,9
32789,27490,3
32790,91209,10
32791,119854,5
32792,143870,4
32793,155922,2
32794,91597,2
32795,130863,0
32796,54511,5
32797,45917,1
32798,15194,0
32799,94707,0
32800,14991,3
32801,91863,1
32802,97882,4
32803,132790,5
32804,133341,1
32805,162177,1
32806,10669,5
32807,41758,1
32808,100710,4
32809,124817,0
32810,144192,1
32811,4077,1
32812,150437,3
32813,99875,1
32814,157049,2
32815,145397,4
32816,102559,1
32817,160865,0
32818,56957,1
32819,105072,5
32820,98980,5
32821,124182,12
32822,148465,6
32823,155947,2
32824,124565,5
32825,111422,1
32826,148359,0
32827,88624,0
32828,94380,7
32829,37525,1
32830,109813,12
32831,105687,0
32832,69281,4
32833,14612,1
32834,94525,9
32835,115167,2
32836,19451,5
32837,152502,2
32838,150616,1
32839,134131,2
32840,30686,0
32841,137141,1
32842,117408,1
32843,166473,5
32844,100321,5
32845,134744,1
32846,5272,2
32847,163823,2
32848,148033,1
32849,66330,0
32850,99908,5
32851,39610,4
32852,156642,5
32853,37561,1
32854,141677,0
32855,95191,16
32856,10193,0
32857,109050,2
32858,53644,4
32859,84066,4
32860,150151,5
32861,143571,2
32862,134751,1
32863,75347,5
32864,86826,6
32865,67524,0
32866,9380,0
32867,43021,0
32868,71397,0
32869,922,0
32870,108917,3
32871,41397,4
32872,59250,6
32873,149501,4
32874,102227,1
32875,1039,2
32876,122203,1
32877,110724,4
32878,102788,0
32879,66917,5
32880,53808,1
32881,121460,0
32882,3116,1
32883,29224,7
32884,159179,0
32885,90979,2
32886,97981,4
32887,6240,10
32888,124732,1
32889,149614,2
32890,140735,4
32891,139250,0
32892,51931,6
32893,11211,4
32894,154041,5
32895,15798,1
32896,55581,0
32897,77400,3
32898,147941,7
32899,1674,0
32900,117119,5
32901,49817,0
32902,113418,2
32903,154256,4
32904,3365,0
32905,100552,5
32906,126504,2
32907,26782,5
32908,36573,1
32909,1656,7
32910,110397,2
32911,66345,5
32912,136685,6
32913,138180,4
32914,164913,2
32915,133960,2
32916,106929,5
32917,73268,2
32918,109373,0
32919,79155,4
32920,3526,5
32921,65122,3
32922,93590,1
32923,38323,5
32924,140920,1
32925,24062,6
32926,127153,0
32927,95245,2
32928,89557,1
32929,125752,2
32930,112939,4
32931,50755,1
32932,67500,5
32933,78186,6
32934,163670,3
32935,158110,5
32936,26834,3
32937,124752,1
32938,5646,2
32939,23475,5
32940,64537,6
32941,137320,7
32942,130757,4
32943,115290,1
32944,161192,2
32945,47906,3
32946,3591,5
32947,99571,3
32948,147716,1
32949,46235,5
32950,105727,1
32951,721,4
32952,129022,4
32953,68552,1
32954,120922,5
32955,18632,1
32956,165743,5
32957,130510,6
32958,27888,4
32959,113377,4
32960,141255,5
32961,150086,0
32962,83665,4
32963,64183,1
32964,154627,7
32965,44268,0
32966,113891,0
32967,117545,2
32968,17396,5
32969,154122,0
32970,79955,4
32971,98450,1
32972,69497,1
32973,163923,1
32974,24379,2
32975,96829,4
32976,133254,0
32977,139836,2
32978,148110,0
32979,122740,5
32980,39419,4
32981,117362,5
32982,72749,1
32983,72001,2
32984,62536,0
32985,78057,2
32986,98182,16
32987,16374,0
32988,57996,1
32989,160751,0
32990,139925,1
32991,13517,11
32992,103675,1
32993,108610,0
32994,100142,0
32995,96371,5
32996,78461,3
32997,115463,5
32998,61375,0
32999,61290,5
33000,93471,0
33001,126086,17
33002,162310,6
33003,29822,1
33004,65496,4
33005,47751,0
33006,141130,1
33007,34544,2
33008,101803,0
33009,160243,4
33010,100158,0
33011,92254,2
33012,156846,2
33013,131561,0
33014,18224,1
33015,37028,5
33016,147172,4
33017,13224,1
33018,35649,5
33019,164563,2
33020,81077,4
33021,19427,0
33022,147026,5
33023,124903,10
33024,143791,0
33025,103512,5
33026,37708,5
33027,122158,3
33028,116197,1
33029,50014,1
33030,70667,5
33031,26748,3
33032,156696,3
33033,65443,0
33034,109017,3
33035,149024,8
33036,132283,5
33037,58357,3
33038,160287,12
33039,167112,8
33040,117809,4
33041,48922,5
33042,8845,0
33043,8132,2
33044,104039,0
33045,106801,5
33046,115419,5
33047,124673,0
33048,39389,11
33049,79306,4
33050,148025,2
33051,118436,2
33052,7319,4
33053,8053,4
33054,120578,3
33055,48541,4
33056,67772,2
33057,117648,0
33058,29164,2
33059,67373,3
33060,24578,6
33061,43413,5
33062,148744,3
33063,17492,7
33064,150983,5
33065,119182,4
33066,5019,6
33067,86293,4
33068,40832,5
33069,137389,4
33070,123175,1
33071,124074,5
33072,165032,2
33073,84057,1
33074,71270,2
33075,81890,5
33076,39978,0
33077,157302,5
33078,77541,5
33079,155289,16
33080,160530,5
33081,30646,5
33082,58007,1
33083,94215,1
33084,66163,1
33085,99453,1
33086,7005,0
33087,72522,9
33088,104627,8
33089,61617,3
33090,113839,2
33091,87091,7
33092,6097,2
33093,160461,8
33094,122286,2
33095,68904,0
33096,52927,4
33097,50230,1
33098,121082,3
33099,111657,2
33100,24691,4
33101,17123,1
33102,140442,5
33103,17866,4
33104,109223,1
33105,107527,5
33106,45280,1
33107,133957,3
33108,61648,1
33109,93752,5
33110,88392,2
33111,12301,1
33112,165519,1
33113,39707,4
33114,14730,0
33115,21892,0
33116,152168,1
33117,160295,2
33118,100259,0
33119,92213,5
33120,39133,6
33121,3095,4
33122,123871,5
33123,152632,5
33124,134076,4
33125,127538,4
33126,140708,5
33127,148977,0
33128,83993,5
33129,151219,7
33130,151640,1
33131,107361,0
33132,122953,1
33133,120837,4
33134,110103,0
33135,63359,3
33136,8865,5
33137,154416,0
33138,19380,5
33139,95758,5
33140,153595,3
33141,38794,4
33142,150771,1
33143,93354,1
33144,115268,1
33145,18288,5
33146,29842,4
33147,108409,5
33148,125016,7
33149,42369,0
33150,131402,5
33151,139848,2
33152,119085,3
33153,62079,1
33154,164417,5
33155,122221,9
33156,67379,2
33157,153545,4
33158,138168,5
33159,57204,0
33160,50456,4
33161,73804,0
33162,97349,6
33163,167401,2
33164,25389,5
33165,17043,0
33166,159824,5
33167,62499,4
33168,69904,5
33169,143711,0
33170,21116,1
33171,111363,0
33172,151459,2
33173,142463,4
33174,123693,0
33175,27922,0
33176,147143,5
33177,120405,0
33178,130642,0
33179,74717,6
33180,6126,9
33181,66911,0
33182,95333,4
33183,47080,2
33184,159852,3
33185,88276,0
33186,81950,4
33187,149413,2
33188,20550,2
33189,126607,4
33190,117299,1
33191,136329,4
33192,79790,3
33193,45187,0
33194,71265,0
33195,112020,5
33196,123546,0
33197,149219,2
33198,31154,5
33199,69624,2
33200,134883,6
33201,109613,4
33202,156410,12
33203,78375,2
33204,114457,2
33205,36966,4
33206,68184,2
33207,57488,0
33208,112280,6
33209,136935,4
33210,125685,3
33211,75076,5
33212,156504,5
33213,27083,1
33214,103841,2
33215,134548,3
33216,85304,3
33217,167237,0
33218,152221,2
33219,53462,10
33220,144993,5
33221,71559,1
33222,59913,2
33223,27194,4
33224,134537,4
33225,18474,0
33226,30111,5
33227,50749,4
33228,5304,17
33229,83624,5
33230,165084,2
33231,92675,3
33232,153812,1
33233,150705,1
33234,85218,5
33235,149574,4
33236,140307,1
33237,153315,0
33238,142529,0
33239,90016,0
33240,164385,0
33241,124663,5
33242,90554,1
33243,53310,3
33244,14860,4
33245,95141,4
33246,60369,1
33247,57658,4
33248,97292,2
33249,80973,6
33250,118079,0
33251,123083,5
33252,77671,0
33253,3428,13
33254,118213,5
33255,68812,4
33256,112977,5
33257,106853,6
33258,137744,0
33259,84107,5
33260,134446,5
33261,144143,0
33262,32355,1
33263,164876,2
33264,150236,0
33265,103697,8
33266,156257,12
33267,166851,4
33268,165432,1
33269,118680,3
33270,69539,0
33271,80395,5
33272,163472,1
33273,24832,4
33274,157546,4
33275,51517,4
33276,103807,4
33277,85359,0
33278,167578,3
33279,40753,8
33280,6438,5
33281,144007,0
33282,26981,2
33283,142714,4
33284,42473,1
33285,142925,4
33286,122678,5
33287,80526,3
33288,15856,0
33289,79793,2
33290,27528,1
33291,1164,5
33292,98531,1
33293,36113,4
33294,93268,1
33295,91979,0
33296,94062,0
33297,53053,5
33298,34890,5
33299,135491,1
33300,67426,0
33301,160196,5
33302,7120,1
33303,120966,2
33304,125749,0
33305,114084,12
33306,103356,8
33307,100437,6
33308,163336,4
33309,134349,5
33310,72519,7
33311,105946,1
33312,117735,1
33313,101647,3
33314,40489,2
33315,135929,2
33316,159588,5
33317,147277,0
33318,140425,0
33319,12779,5
33320,155135,1
33321,139297,5
33322,62434,3
33323,166560,4
33324,54019,5
33325,94882,6
33326,164673,0
33327,93649,1
33328,135259,0
33329,164613,5
33330,20349,5
33331,153422,5
33332,60980,1
33333,167017,0
33334,87418,0
33335,22449,0
33336,118150,1
33337,36516,0
33338,105781,1
33339,23346,5
33340,111701,4
33341,117524,1
33342,90670,0
33343,34881,4
33344,153662,1
33345,104832,0
33346,68672,2
33347,8857,4
33348,38300,3
33349,162517,1
33350,102284,0
33351,20901,2
33352,80596,5
33353,56318,2
33354,143887,3
33355,2925,8
33356,70160,2
33357,150321,2
33358,166940,0
33359,148499,0
33360,47258,2
33361,117241,2
33362,153045,1
33363,135490,5
33364,144969,0
33365,116041,1
33366,30533,4
33367,162226,1
33368,153985,5
33369,167151,5
33370,27458,5
33371,26307,3
33372,120328,4
33373,82984,5
33374,122009,3
33375,136708,0
33376,92457,7
33377,3736,4
33378,38611,0
33379,2164,5
33380,90004,2
33381,157669,6
33382,84631,4
33383,73695,1
33384,144595,4
33385,102061,4
33386,79342,4
33387,63109,5
33388,147623,4
33389,125515,5
33390,107704,1
33391,121770,5
33392,10113,5
33393,72769,1
33394,96636,1
33395,92318,4
33396,167287,1
33397,33395,3
33398,84757,6
33399,127275,1
33400,115005,4
33401,11484,5
33402,135776,1
33403,114850,7
33404,118277,5
33405,107940,16
33406,122432,2
33407,80490,6
33408,86895,1
33409,122322,4
33410,128880,1
33411,7419,3
33412,63105,1
33413,152922,5
33414,32013,9
33415,52446,17
33416,119065,6
33417,122083,1
33418,59999,4
33419,153294,5
33420,137846,9
33421,134262,0
33422,5014,2
33423,20383,2
33424,144126,4
33425,32543,5
33426,41142,0
33427,146337,4
33428,105179,0
33429,11830,5
33430,30925,7
33431,141933,9
33432,48825,0
33433,160813,16
33434,16462,5
33435,127417,4
33436,104506,0
33437,147956,4
33438,29141,9
33439,29921,3
33440,115800,5
33441,97623,1
33442,103159,6
33443,111646,0
33444,133336,0
33445,156324,1
33446,158008,1
33447,149908,4
33448,16676,5
33449,163210,3
33450,105678,5
33451,132889,5
33452,37791,1
33453,23776,5
33454,116790,0
33455,105777,1
33456,150599,0
33457,129079,1
33458,146310,1
33459,122479,12
33460,61390,5
33461,124780,4
33462,42887,0
33463,94189,12
33464,13831,1
33465,72497,1
33466,42472,1
33467,130731,14
33468,160375,5
33469,138252,0
33470,86110,4
33471,52441,0
33472,132845,0
33473,96784,0
33474,95401,5
33475,71875,5
33476,125606,0
33477,160299,0
33478,65537,4
33479,142962,0
33480,75725,5
33481,166908,1
33482,118784,4
33483,5076,0
33484,41278,3
33485,49935,9
33486,148911,4
33487,156528,5
33488,164875,2
33489,92999,10
33490,155510,4
33491,38750,2
33492,161261,0
33493,37175,1
33494,153304,1
33495,15800,10
33496,164189,0
33497,159720,1
33498,56907,14
33499,155226,0
33500,52597,5
33501,58238,1
33502,10585,0
33503,36400,5
33504,58442,5
33505,87963,4
33506,46742,0
33507,137534,3
33508,95818,3
33509,148557,9
33510,130935,4
33511,164986,5
33512,34029,4
33513,151232,5
33514,64740,4
33515,28856,7
33516,12743,4
33517,133518,5
33518,90362,4
33519,132035,5
33520,79080,1
33521,126794,0
33522,135199,0
33523,134941,5
33524,19787,1
33525,30758,1
33526,84793,5
33527,19981,0
33528,166226,0
33529,108781,0
33530,77204,1
33531,153687,0
33532,11994,3
33533,26726,2
33534,151524,2
33535,138472,1
33536,117319,4
33537,88616,9
33538,155551,2
33539,150193,6
33540,124005,8
33541,102544,3
33542,99264,0
33543,16792,13
33544,116948,9
33545,158729,4
33546,107753,0
33547,112258,1
33548,125004,0
33549,141708,3
33550,59567,3
33551,148682,1
33552,10138,8
33553,86971,1
33554,136916,5
33555,23438,13
33556,156339,6
33557,61774,5
33558,148106,4
33559,163511,4
33560,30278,1
33561,140882,0
33562,3418,7
33563,91393,5
33564,141931,5
33565,19815,4
33566,68481,3
33567,4562,5
33568,75913,3
33569,38042,1
33570,128562,3
33571,47470,5
33572,95446,6
33573,18641,0
33574,81002,0
33575,27454,4
33576,112886,5
33577,115925,2
33578,60841,1
33579,47500,4
33580,135294,1
33581,157427,5
33582,126179,0
33583,63075,0
33584,105935,1
33585,82838,0
33586,7505,4
33587,103721,5
33588,43861,9
33589,143376,1
33590,58342,5
33591,126522,0
33592,48701,4
33593,149029,1
33594,11579,3
33595,39406,3
33596,162115,4
33597,151440,0
33598,145440,6
33599,164815,3
33600,77199,5
33601,133944,2
33602,84085,4
33603,105004,1
33604,149567,0
33605,128042,5
33606,91169,5
33607,115660,5
33608,117177,5
33609,12510,3
33610,127675,1
33611,119735,5
33612,144677,1
33613,32203,5
33614,114567,2
33615,163538,0
33616,89632,2
33617,126056,17
33618,152552,4
33619,112543,4
33620,38504,4
33621,153625,5
33622,102826,5
33623,98023,0
33624,23984,1
33625,125401,5
33626,78164,0
33627,102724,5
33628,39175,1
33629,63769,5
33630,148699,5
33631,123127,2
33632,147081,3
33633,66791,5
33634,69150,0
33635,154166,2
33636,104563,5
33637,112726,3
33638,80664,0
33639,145865,6
33640,59048,1
33641,30907,4
33642,57931,2
33643,92479,1
33644,120090,2
33645,15508,0
33646,103945,7
33647,34825,4
33648,153248,4
33649,55352,0
33650,33830,5
33651,38577,6
33652,75740,4
33653,1813,5
33654,141162,0
33655,160510,1
33656,14927,2
33657,102481,2
33658,36851,6
33659,57453,4
33660,22369,1
33661,9303,3
33662,128109,1
33663,123159,5
33664,150924,2
33665,78189,3
33666,139701,4
33667,132643,2
33668,1620,5
33669,134558,6
33670,106404,1
33671,91445,5
33672,63065,1
33673,131829,6
33674,2746,0
33675,141386,0
33676,120066,2
33677,16310,0
33678,19309,1
33679,149565,5
33680,95655,5
33681,117623,3
33682,20386,4
33683,16935,5
33684,104026,2
33685,131643,7
33686,164508,5
33687,116773,0
33688,158957,1
33689,75423,5
33690,145582,0
33691,140718,2
33692,109689,0
33693,146052,5
33694,146695,0
33695,145606,0
33696,36358,8
33697,23328,1
33698,24730,2
33699,164340,5
33700,66705,5
33701,39511,2
33702,80995,10
33703,29508,1
33704,11298,4
33705,106609,5
33706,133059,2
33707,89848,1
33708,154332,2
33709,152137,5
33710,57926,5
33711,50253,0
33712,155853,5
33713,30306,0
33714,157911,5
33715,43845,1
33716,26613,4
33717,151866,9
33718,122877,5
33719,80875,0
33720,129598,4
33721,49607,5
33722,166431,3
33723,136088,0
33724,143054,5
33725,40851,5
33726,19958,4
33727,73863,5
33728,108578,1
33729,140135,5
33730,150180,1
33731,130635,0
33732,46999,5
33733,97692,5
33734,157807,1
33735,70140,1
33736,153397,0
33737,124460,3
33738,149122,2
33739,84671,4
33740,164957,1
33741,88009,0
33742,67089,4
33743,132152,4
33744,105512,4
33745,87581,5
33746,7786,5
33747,82622,0
33748,82119,0
33749,78077,4
33750,17321,2
33751,38955,1
33752,26820,5
33753,144398,4
33754,120176,4
33755,97514,6
33756,152833,2
33757,163310,4
33758,161795,1
33759,119499,5
33760,164247,1
33761,28304,5
33762,164778,17
33763,13825,5
33764,141157,1
33765,54111,5
33766,139470,5
33767,87988,4
33768,33527,8
33769,111415,0
33770,130564,5
33771,137145,2
33772,91790,0
33773,124763,2
33774,136253,0
33775,76242,3
33776,61197,0
33777,67156,2
33778,1887,0
33779,165573,5
33780,84554,6
33781,81650,0
33782,158877,2
33783,151200,9
33784,159912,1
33785,82078,3
33786,127397,4
33787,160136,6
33788,92174,3
33789,64404,1
33790,72772,12
33791,158696,1
33792,7867,5
33793,156100,9
33794,133216,5
33795,161488,4
33796,103704,5
33797,112100,0
33798,92679,0
33799,21354,1
33800,57753,2
33801,156059,9
33802,84488,5
33803,56573,2
33804,155608,4
33805,123160,5
33806,35667,2
33807,80725,12
33808,141309,5
33809,69805,4
33810,153093,3
33811,98574,2
33812,57843,0
33813,148165,5
33814,93990,5
33815,116428,2
33816,116864,2
33817,85690,5
33818,104999,5
33819,23039,0
33820,132378,0
33821,35173,0
33822,165968,3
33823,23828,5
33824,137540,5
33825,128170,1
33826,92063,3
33827,43674,5
33828,52589,0
33829,9271,0
33830,145817,6
33831,126753,9
33832,164547,2
33833,40208,7
33834,110574,0
33835,9157,4
33836,8041,0
33837,126110,2
33838,86882,5
33839,153506,2
33840,153729,4
33841,116620,1
33842,88438,9
33843,138024,1
33844,78312,1
33845,162721,5
33846,168069,5
33847,50623,6
33848,129200,4
33849,116711,7
33850,27329,1
33851,144848,2
33852,28817,9
33853,112934,10
33854,159657,3
33855,75070,5
33856,5809,13
33857,133887,2
33858,94570,5
33859,44577,0
33860,161319,1
33861,134788,2
33862,88138,0
33863,77798,4
33864,9857,2
33865,2251,0
33866,93632,2
33867,82002,5
33868,166959,0
33869,141621,0
33870,84387,6
33871,38485,5
33872,95804,1
33873,8503,0
33874,156467,3
33875,58962,3
33876,66564,4
33877,123032,2
33878,52401,1
33879,45694,0
33880,106370,1
33881,119350,1
33882,68405,4
33883,89646,0
33884,33150,1
33885,5737,3
33886,150938,0
33887,90677,2
33888,150131,1
33889,111900,1
33890,11346,3
33891,70351,1
33892,71146,1
33893,101491,2
33894,152737,1
33895,95549,1
33896,156913,5
33897,52284,1
33898,62502,2
33899,84867,5
33900,42744,0
33901,136478,5
33902,7664,0
33903,131151,0
33904,81257,0
33905,118065,5
33906,1459,10
33907,15087,2
33908,55833,8
33909,90660,0
33910,78271,0
33911,161736,1
33912,33157,0
33913,59355,8
33914,81388,5
33915,28887,2
33916,74051,0
33917,165959,0
33918,70339,0
33919,2707,1
33920,121783,0
33921,15788,1
33922,26785,4
33923,113941,0
33924,28517,1
33925,88126,2
33926,18619,5
33927,53130,1
33928,59128,0
33929,142913,1
33930,6966,0
33931,161426,0
33932,27527,1
33933,66171,5
33934,36992,0
33935,146033,4
33936,74779,5
33937,73116,0
33938,149902,0
