,node,community
18715,117620,0
18716,61231,3
18717,132534,13
18718,23671,3
18719,144033,1
18720,38365,0
18721,31192,1
18722,9133,0
18723,91757,3
18724,45541,1
18725,85895,1
18726,161984,0
18727,75559,1
18728,88528,2
18729,52677,3
18730,86247,1
18731,49743,0
18732,79941,3
18733,35175,1
18734,92514,3
18735,65763,3
18736,39991,3
18737,17423,3
18738,63921,2
18739,3471,1
18740,92948,0
18741,57124,1
18742,141719,1
18743,55,2
18744,113138,3
18745,154561,0
18746,56645,2
18747,47125,13
18748,68597,0
18749,129919,0
18750,3855,1
18751,7367,3
18752,37068,3
18753,85759,3
18754,15417,0
18755,45198,0
18756,16738,0
18757,135549,1
18758,38443,0
18759,105563,3
18760,47328,3
18761,156558,0
18762,147633,1
18763,51117,0
18764,107681,3
18765,99847,0
18766,82945,2
18767,95215,3
18768,123752,13
18769,120924,0
18770,133007,3
18771,162729,3
18772,95545,3
18773,126354,0
18774,8597,3
18775,118991,3
18776,37107,3
18777,79025,1
18778,3054,0
18779,58702,3
18780,98069,1
18781,150460,0
18782,96429,1
18783,142755,3
18784,67361,2
18785,77021,3
18786,118622,0
18787,32038,1
18788,20660,1
18789,84836,1
18790,5635,11
18791,96270,0
18792,41620,0
18793,112801,3
18794,57171,3
18795,68689,3
18796,42816,0
18797,150305,8
18798,83308,2
18799,153933,3
18800,20618,1
18801,25974,3
18802,116814,3
18803,112686,1
18804,63740,1
18805,106857,0
18806,78627,1
18807,114194,3
18808,122527,1
18809,81018,1
18810,76713,0
18811,100667,3
18812,15470,3
18813,120621,3
18814,91977,1
18815,161169,0
18816,77605,1
18817,95010,14
18818,19907,11
18819,32138,3
18820,148407,1
18821,67990,2
18822,166962,1
18823,85111,3
18824,81204,1
18825,161772,0
18826,167084,3
18827,100196,3
18828,107474,8
18829,37181,0
18830,122825,1
18831,130607,0
18832,35633,13
18833,163713,0
18834,103961,2
18835,91345,3
18836,92347,3
18837,31273,3
18838,148837,0
18839,110283,3
18840,2927,2
18841,145027,3
18842,43291,3
18843,66877,3
18844,28484,0
18845,136839,0
18846,11728,13
18847,84613,3
18848,118194,3
18849,46588,0
18850,81142,1
18851,8906,3
18852,114510,3
18853,123730,3
18854,69188,13
18855,21080,3
18856,74398,0
18857,99479,3
18858,157025,3
18859,47386,3
18860,39731,3
18861,7454,3
18862,25004,1
18863,80677,0
18864,136313,3
18865,3588,3
18866,56612,3
18867,22797,1
18868,137304,3
18869,138984,1
18870,85823,0
18871,157251,1
18872,163304,2
18873,42677,0
18874,23593,0
18875,88145,2
18876,827,2
18877,41837,3
18878,53647,3
18879,9264,0
18880,106823,3
18881,151739,0
18882,60683,1
18883,141624,3
18884,42924,0
18885,1978,3
18886,81810,1
18887,82471,1
18888,164090,0
18889,148814,29
18890,17961,3
18891,146633,3
18892,109591,29
18893,90046,3
18894,11153,1
18895,47933,13
18896,141560,0
18897,109663,13
18898,41540,1
18899,15030,2
18900,49728,0
18901,135309,3
18902,41987,2
18903,152403,0
18904,2441,1
18905,32809,3
18906,69993,1
18907,46427,0
18908,115297,3
18909,59477,3
18910,84677,3
18911,67117,1
18912,90999,1
18913,38096,1
18914,33664,1
18915,48387,3
18916,145098,2
18917,11823,0
18918,75978,3
18919,17771,0
18920,66595,3
18921,5509,3
18922,30181,11
18923,131846,5
18924,30903,2
18925,21407,3
18926,91489,3
18927,113528,0
18928,30335,3
18929,108550,13
18930,19630,3
18931,15836,0
18932,156672,0
18933,107134,4
18934,41675,1
18935,128563,3
18936,84501,0
18937,105427,3
18938,122874,0
18939,164035,3
18940,143509,1
18941,91460,1
18942,25678,3
18943,106727,0
18944,37862,0
18945,141882,3
18946,7393,3
18947,69967,14
18948,19132,0
18949,89520,1
18950,82556,3
18951,13121,0
18952,45521,3
18953,27411,1
18954,6726,3
18955,24757,0
18956,106458,6
18957,36348,3
18958,29292,1
18959,114473,0
18960,101386,3
18961,19363,3
18962,32645,3
18963,50263,0
18964,147858,3
18965,4441,3
18966,53272,29
18967,35785,3
18968,89249,0
18969,150964,1
18970,109198,0
18971,53503,0
18972,109156,3
18973,90717,1
18974,167447,3
18975,92373,0
18976,6108,1
18977,32411,3
18978,31701,1
18979,130694,1
18980,88979,0
18981,121025,3
18982,112538,0
18983,130135,0
18984,166339,3
18985,32075,3
18986,158490,3
18987,102540,1
18988,8686,3
18989,158064,3
18990,129035,1
18991,117707,3
18992,55078,0
18993,119752,0
18994,138118,0
18995,121042,3
18996,29494,0
18997,57619,2
18998,81647,3
18999,106992,1
19000,122316,0
19001,75004,0
19002,64,1
19003,113202,2
19004,88040,11
19005,158679,1
19006,32841,3
19007,72649,3
19008,47602,3
19009,115198,1
19010,149516,3
19011,160449,13
19012,95755,3
19013,153034,1
19014,117289,3
19015,116945,1
19016,52025,1
19017,159234,2
19018,150219,0
19019,61355,5
19020,80221,3
19021,105613,1
19022,128192,3
19023,163771,2
19024,89224,29
19025,122131,0
19026,69043,3
19027,19359,3
19028,154539,3
19029,29611,1
19030,159189,3
19031,90751,0
19032,86106,3
19033,80652,1
19034,8444,3
19035,100938,3
19036,35558,3
19037,64932,3
19038,97424,1
19039,8823,1
19040,135949,1
19041,128761,0
19042,21273,2
19043,167428,0
19044,98144,3
19045,143824,1
19046,49316,3
19047,157643,3
19048,40659,1
19049,162138,1
19050,129858,0
19051,142107,1
19052,19397,3
19053,11344,0
19054,156228,3
19055,26771,3
19056,27086,0
19057,115652,11
19058,23056,3
19059,77251,3
19060,65378,3
19061,38510,3
19062,119146,3
19063,116586,1
19064,59436,3
19065,41903,2
19066,156395,11
19067,40705,1
19068,139210,1
19069,99692,11
19070,107577,3
19071,38711,2
19072,106805,3
19073,111310,3
19074,77426,0
19075,127931,3
19076,128290,0
19077,115241,5
19078,55892,0
19079,36634,3
19080,40369,1
19081,68321,3
19082,123318,1
19083,27523,0
19084,41442,0
19085,105049,3
19086,118725,7
19087,148129,0
19088,106440,3
19089,113094,0
19090,114845,1
19091,95888,5
19092,114408,1
19093,33229,29
19094,116256,3
19095,64861,2
19096,114394,3
19097,140914,3
19098,47772,0
19099,45005,3
19100,80331,0
19101,28177,0
19102,162170,3
19103,158517,3
19104,26434,3
19105,115394,10
19106,112875,3
19107,140498,0
19108,104344,13
19109,91245,3
19110,167164,1
19111,126114,3
19112,167586,5
19113,154232,3
19114,92245,1
19115,91750,0
19116,141260,1
19117,30257,0
19118,96447,0
19119,99088,1
19120,75290,0
19121,21006,0
19122,28830,5
19123,7265,3
19124,96055,3
19125,10812,1
19126,114797,2
19127,105334,1
19128,27689,3
19129,44940,3
19130,120423,3
19131,1787,3
19132,155255,3
19133,1859,1
19134,78061,0
19135,96739,0
19136,65033,1
19137,37093,3
19138,120100,1
19139,6893,3
19140,69994,0
19141,164256,13
19142,167194,0
19143,45712,0
19144,34930,0
19145,112733,0
19146,144625,13
19147,136823,0
19148,73071,1
19149,84602,0
19150,84109,0
19151,35419,0
19152,63816,3
19153,127012,3
19154,90662,1
19155,158808,3
19156,60417,3
19157,98215,1
19158,69085,0
19159,81892,3
19160,161532,0
19161,143323,13
19162,128954,1
19163,16786,0
19164,54184,11
19165,74090,0
19166,86776,1
19167,151861,0
19168,57380,13
19169,98469,3
19170,16413,2
19171,59273,0
19172,117469,3
19173,132177,11
19174,159662,3
19175,132245,3
19176,148548,3
19177,64717,0
19178,110977,3
19179,160742,1
19180,29052,3
19181,161769,3
19182,11086,2
19183,65335,3
19184,7951,3
19185,122991,3
19186,66217,0
19187,107575,3
19188,148792,13
19189,164402,3
19190,35381,0
19191,144430,1
19192,6231,1
19193,26588,1
19194,76108,2
19195,18841,2
19196,96826,11
19197,24824,3
19198,66965,3
19199,4568,3
19200,113460,0
19201,83851,0
19202,61060,1
19203,162205,3
19204,144711,1
19205,72754,0
19206,23198,3
19207,156777,1
19208,102421,0
19209,59432,1
19210,48788,3
19211,29620,2
19212,6768,3
19213,112998,3
19214,54738,3
19215,4614,3
19216,46777,0
19217,61988,3
19218,7306,0
19219,103388,3
19220,63425,3
19221,2886,0
19222,159807,3
19223,163966,3
19224,116352,3
19225,77894,1
19226,12562,4
19227,99532,0
19228,33708,3
19229,797,3
19230,112265,3
19231,140605,3
19232,1776,1
19233,82776,1
19234,89595,11
19235,74991,3
19236,138996,1
19237,112246,3
19238,9134,11
19239,52581,1
19240,29543,0
19241,60424,1
19242,16753,0
19243,3739,0
19244,17257,3
19245,131533,1
19246,99188,0
19247,3042,3
19248,80044,3
19249,72104,3
19250,94183,3
19251,68033,1
19252,79942,1
19253,54993,3
19254,108460,3
19255,90491,3
19256,69305,1
19257,144437,1
19258,115259,3
19259,31508,16
19260,88371,0
19261,144622,3
19262,29280,3
19263,33435,0
19264,32733,3
19265,151897,1
19266,4274,1
19267,25060,1
19268,68539,3
19269,94447,1
19270,32141,1
19271,13150,3
19272,113117,3
19273,54698,1
19274,125759,3
19275,4158,3
19276,106301,0
19277,74997,1
19278,161904,0
19279,71765,8
19280,32213,1
19281,93772,3
19282,57652,3
19283,8276,3
19284,89292,0
19285,151649,1
19286,81683,0
19287,16681,3
19288,39105,3
19289,38401,1
19290,35536,3
19291,113411,2
19292,97238,0
19293,126601,0
19294,105925,2
19295,100106,0
19296,139112,0
19297,167892,0
19298,38615,1
19299,164699,1
19300,121554,3
19301,121066,0
19302,585,3
19303,97576,1
19304,84595,3
19305,25282,1
19306,26373,0
19307,40829,1
19308,112605,3
19309,41141,3
19310,13807,2
19311,57972,3
19312,90888,1
19313,103303,3
19314,19001,1
19315,162810,0
19316,119427,1
19317,153975,0
19318,78226,5
19319,59462,1
19320,157800,1
19321,79283,9
19322,156483,3
19323,32857,1
19324,62231,0
19325,89388,0
19326,88593,1
19327,152104,3
19328,66814,0
19329,28813,3
19330,116192,0
19331,151362,3
19332,100727,1
19333,145828,4
19334,6200,2
19335,5131,3
19336,119621,8
19337,61323,0
19338,133427,3
19339,138830,0
19340,85816,3
19341,97350,1
19342,101402,3
19343,138898,1
19344,124225,3
19345,108760,1
19346,58577,2
19347,56061,3
19348,49044,0
19349,43211,1
19350,85565,3
19351,76748,3
19352,9806,3
19353,2019,1
19354,108067,1
19355,85054,1
19356,76026,0
19357,151498,1
19358,130453,0
19359,108243,0
19360,150497,0
19361,37234,0
19362,160699,3
19363,42443,3
19364,51448,0
19365,115696,3
19366,148802,0
19367,57413,1
19368,125180,3
19369,24686,3
19370,63388,17
19371,158441,1
19372,122808,0
19373,82909,10
19374,111524,3
19375,40263,3
19376,100034,3
19377,9009,11
19378,90394,3
19379,33832,3
19380,68805,0
19381,82047,0
19382,158241,3
19383,35227,1
19384,86897,3
19385,74014,3
19386,97495,1
19387,75573,3
19388,142829,3
19389,22624,0
19390,45256,1
19391,135013,0
19392,60623,3
19393,111719,3
19394,53000,3
19395,99600,2
19396,144328,0
19397,71800,0
19398,105703,3
19399,105246,0
19400,158166,3
19401,21147,11
19402,8104,1
19403,106449,0
19404,54434,0
19405,108584,0
19406,14603,3
19407,129634,1
19408,78913,1
19409,151476,3
19410,38319,1
19411,163805,3
19412,12474,29
19413,30220,3
19414,148175,3
19415,167698,0
19416,126321,17
19417,132709,0
19418,14800,3
19419,2120,3
19420,141153,3
19421,135439,3
19422,19797,2
19423,50425,3
19424,14959,3
19425,70195,3
19426,29338,0
19427,52324,3
19428,145467,2
19429,90095,1
19430,141355,1
19431,144076,1
19432,158388,3
19433,155526,0
19434,36942,3
19435,38901,3
19436,115737,0
19437,48015,3
19438,86423,3
19439,99769,3
19440,65208,0
19441,36443,0
19442,7798,3
19443,18542,3
19444,134343,0
19445,86218,0
19446,87623,0
19447,27109,1
19448,100837,3
19449,97112,0
19450,55592,1
19451,60092,1
19452,135902,3
19453,6629,3
19454,36051,0
19455,58406,0
19456,149502,0
19457,117285,3
19458,78657,0
19459,126512,3
19460,151424,0
19461,9972,1
19462,54196,3
19463,4674,0
19464,78289,3
19465,87239,3
19466,74981,3
19467,67953,0
19468,95431,0
19469,12174,0
19470,27690,1
19471,94717,0
19472,112826,0
19473,47303,0
19474,1138,3
19475,98934,0
19476,74467,3
19477,43512,0
19478,162846,3
19479,63884,1
19480,87440,3
19481,10860,3
19482,135800,0
19483,48513,0
19484,54281,3
19485,70834,1
19486,12136,3
19487,97815,3
19488,76749,1
19489,44521,3
19490,148367,1
19491,36250,2
19492,54555,0
19493,61835,0
19494,126915,5
19495,46751,0
19496,167002,1
19497,142344,3
19498,17528,0
19499,155186,1
19500,11664,2
19501,60605,9
19502,142629,0
19503,58278,3
19504,76860,3
19505,92787,3
19506,106937,16
19507,38166,2
19508,12290,0
19509,60571,0
19510,40002,1
19511,161407,13
19512,41735,1
19513,56260,1
19514,140216,3
19515,127060,3
19516,31258,3
19517,159092,1
19518,89954,3
19519,166223,0
19520,97928,0
19521,48623,0
19522,106030,3
19523,1783,1
19524,161994,3
19525,11782,3
19526,38291,29
19527,51584,0
19528,163241,3
19529,26992,0
19530,14151,1
19531,109956,3
19532,89928,3
19533,60813,3
19534,142159,3
19535,125890,1
19536,133431,2
19537,146126,1
19538,149928,3
19539,33883,3
19540,100759,3
19541,86431,0
19542,38040,0
19543,143538,1
19544,97270,1
19545,20506,1
19546,143944,3
19547,8628,3
19548,1902,3
19549,23761,3
19550,8214,0
19551,12649,3
19552,139377,1
19553,136535,3
19554,138817,3
19555,53934,3
19556,146440,0
19557,23486,1
19558,155221,1
19559,133247,3
19560,97867,3
19561,142050,0
19562,126958,3
19563,57351,1
19564,58021,1
19565,82756,2
19566,163390,1
19567,91129,0
19568,76338,13
19569,1810,0
19570,85261,0
19571,141515,0
19572,136773,0
19573,135914,1
19574,28568,3
19575,27197,0
19576,126840,1
19577,126326,3
19578,111259,3
19579,23840,0
19580,152319,1
19581,5343,3
19582,70563,3
19583,6949,3
19584,155355,0
19585,59203,0
19586,20021,0
19587,84360,3
19588,161587,0
19589,47937,0
19590,44419,3
19591,137695,3
19592,33611,3
19593,151609,3
19594,125969,0
19595,74670,0
19596,41146,0
19597,134057,3
19598,125312,3
19599,155701,1
19600,51103,8
19601,167707,0
19602,119361,3
19603,29843,1
19604,166421,11
19605,108134,3
19606,119556,0
19607,120891,3
19608,134025,0
19609,102128,2
19610,135047,3
19611,120087,13
19612,82878,0
19613,132484,0
19614,135351,3
19615,119529,3
19616,125693,11
19617,13400,3
19618,124280,2
19619,163985,0
19620,95507,3
19621,118076,3
19622,89985,3
19623,125717,3
19624,87053,2
19625,112238,1
19626,37381,0
19627,47568,3
19628,138388,5
19629,149534,3
19630,4289,0
19631,140415,3
19632,144807,0
19633,45323,1
19634,117054,0
19635,143710,1
19636,100750,0
19637,75877,3
19638,46589,1
19639,22080,0
19640,149445,10
19641,9742,1
19642,109520,0
19643,132493,1
19644,87229,3
19645,80501,3
19646,159633,0
19647,144592,9
19648,141760,1
19649,1809,3
19650,65564,3
19651,111193,0
19652,122762,3
19653,98543,0
19654,82470,0
19655,114634,3
19656,137248,3
19657,110320,1
19658,120089,0
19659,83406,3
19660,117653,3
19661,6593,0
19662,18201,3
19663,164449,0
19664,50090,3
19665,45781,3
19666,165487,0
19667,83606,0
19668,87452,0
19669,17999,1
19670,168018,1
19671,130224,3
19672,58291,2
19673,115702,3
19674,36525,3
19675,34959,3
19676,76981,1
19677,101531,0
19678,74877,1
19679,112180,0
19680,134716,0
19681,17329,3
19682,88136,3
19683,143367,0
19684,4866,0
19685,111654,3
19686,99343,1
19687,118352,2
19688,120530,1
19689,41511,3
19690,1172,3
19691,148047,0
19692,4453,13
19693,111078,0
19694,160990,1
19695,71539,3
19696,134363,1
19697,141126,0
19698,13234,3
19699,40207,0
19700,105726,0
19701,105295,2
19702,164047,1
19703,104713,3
19704,105496,13
19705,162093,1
19706,107537,0
19707,53483,1
19708,67690,3
19709,88470,1
19710,40358,1
19711,83481,3
19712,167662,3
19713,76006,5
19714,140173,2
19715,43011,3
19716,152913,3
19717,143625,3
19718,63872,0
19719,166150,3
19720,50445,9
19721,30419,1
19722,140698,8
19723,13138,0
19724,138101,0
19725,24362,3
19726,156020,0
19727,3081,1
19728,98598,3
19729,144214,3
19730,31274,3
19731,65965,3
19732,153231,11
19733,82080,3
19734,113322,1
19735,166646,0
19736,149686,0
19737,102940,3
19738,98559,0
19739,94678,29
19740,167639,1
19741,145067,1
19742,83790,13
19743,146593,3
19744,127402,0
19745,158578,1
19746,62468,3
19747,110797,3
19748,130315,3
19749,36771,0
19750,146908,0
19751,145498,0
19752,130837,1
19753,166961,1
19754,119419,0
19755,70978,3
19756,165814,3
19757,129092,1
19758,124007,3
19759,134922,3
19760,23357,0
19761,15193,1
19762,106202,3
19763,125922,2
19764,98697,3
19765,73325,1
19766,63108,3
19767,150343,0
19768,7071,1
19769,79382,0
19770,13827,1
19771,162290,3
19772,161837,0
19773,166955,0
19774,110005,0
19775,159715,2
19776,129346,3
19777,96259,3
19778,11987,1
19779,73130,3
19780,55282,3
19781,97689,9
19782,48369,0
19783,101821,3
19784,146010,3
19785,16535,0
19786,95272,3
19787,92816,1
19788,110838,3
19789,68381,1
19790,24629,1
19791,155703,1
19792,104980,1
19793,128754,0
19794,167593,3
19795,108198,3
19796,165982,3
19797,112672,0
19798,10296,0
19799,85665,3
19800,68758,0
19801,166910,0
19802,160377,3
19803,1849,0
19804,105542,3
19805,85756,0
19806,42534,1
19807,123299,0
19808,150141,0
19809,31804,3
19810,108999,0
19811,118104,11
19812,87867,0
19813,84171,3
19814,63348,3
19815,136349,2
19816,75530,0
19817,77203,1
19818,54779,3
19819,46867,3
19820,153833,3
19821,123120,2
19822,63415,3
19823,162871,2
19824,32629,3
19825,161270,2
19826,82322,0
19827,106534,3
19828,156435,1
19829,139139,1
19830,128130,1
19831,59431,0
19832,144448,1
19833,123503,2
19834,41078,0
19835,81974,1
19836,91699,1
19837,121821,2
19838,91995,0
19839,33663,3
19840,147398,3
19841,109241,3
19842,15244,0
19843,53092,3
19844,108012,0
19845,144728,3
19846,145662,3
19847,55432,3
19848,41847,0
19849,45776,3
19850,134036,1
19851,8668,3
19852,138834,1
19853,125015,0
19854,132633,13
19855,44109,3
19856,13480,0
19857,91962,11
19858,3146,2
19859,162545,1
19860,118487,3
19861,86240,3
19862,137919,1
19863,27481,0
19864,150888,3
19865,156455,1
19866,122635,1
19867,125583,0
19868,16100,3
19869,98118,3
19870,130638,13
19871,129688,2
19872,120185,1
19873,17180,2
19874,84701,0
19875,88405,3
19876,35162,1
19877,9581,0
19878,136907,3
19879,61002,3
19880,153206,0
19881,22539,1
19882,87722,0
19883,41939,3
19884,111948,17
19885,7083,3
19886,59561,5
19887,32559,3
19888,151298,1
19889,122124,0
19890,108793,3
19891,88629,3
19892,39647,2
19893,159254,3
19894,164592,3
19895,92610,1
19896,43433,11
19897,160734,1
19898,126906,3
19899,133305,3
19900,87938,3
19901,89030,0
19902,37254,0
19903,32967,0
19904,163504,3
19905,141093,0
19906,162147,0
19907,61109,3
19908,119185,0
19909,40453,0
19910,7541,0
19911,26351,1
19912,81462,0
19913,77406,6
19914,23004,3
19915,158475,1
19916,13787,1
19917,125163,3
19918,68825,2
19919,159879,1
19920,103053,0
19921,142523,0
19922,116175,3
19923,54582,3
19924,107077,3
19925,110268,3
19926,34860,1
19927,33344,3
19928,2507,0
19929,121652,3
19930,7356,2
19931,141696,3
19932,133426,1
19933,98341,0
19934,148076,0
19935,33575,1
19936,155804,0
19937,83028,1
19938,1335,0
19939,151577,3
19940,4634,0
19941,161299,29
19942,127260,13
19943,75735,1
19944,32968,8
19945,165507,3
19946,56154,0
19947,1260,3
19948,17677,3
19949,104720,2
19950,21375,2
19951,68185,1
19952,145818,0
19953,86505,1
19954,161775,0
19955,124173,1
19956,58118,0
19957,106893,3
19958,64957,1
19959,103636,1
19960,66175,3
19961,61326,1
19962,102493,3
19963,120198,3
19964,164892,3
19965,126029,3
19966,75712,3
19967,128496,3
19968,91205,0
19969,149277,3
19970,141837,11
19971,89940,1
19972,41375,1
19973,36774,0
19974,128651,1
19975,21169,2
19976,85406,3
19977,144278,2
19978,7074,1
19979,90173,3
19980,156861,1
19981,117602,3
19982,165953,3
19983,40580,0
19984,115409,3
19985,133583,1
19986,131754,0
19987,162644,3
19988,37804,3
19989,19759,29
19990,78773,3
19991,101017,1
19992,159202,0
19993,146529,0
19994,35629,0
19995,116928,0
19996,83836,0
19997,165800,1
19998,122776,3
19999,88768,1
20000,140777,3
20001,137416,0
20002,163967,2
20003,15421,3
20004,30223,0
20005,157900,3
20006,134794,3
20007,26197,0
20008,154941,0
20009,121058,3
20010,62561,0
20011,133614,3
20012,28638,1
20013,115467,1
20014,53959,1
20015,129334,0
20016,73825,3
20017,54911,3
20018,144455,1
20019,146967,0
20020,75232,3
20021,88001,1
20022,65837,11
20023,139233,0
20024,141057,0
20025,132600,3
20026,78956,3
20027,160406,3
20028,58926,0
20029,122905,1
20030,12548,0
20031,32218,1
20032,89778,1
20033,28625,5
20034,140170,2
20035,84718,1
20036,1233,0
20037,33969,0
20038,161348,3
20039,125034,3
20040,154279,0
20041,68980,3
20042,152689,3
20043,15383,0
20044,116265,3
20045,32483,0
20046,28410,3
20047,87807,0
20048,120431,0
20049,78754,11
20050,154272,0
20051,112276,3
20052,91406,3
20053,58237,0
20054,110235,1
20055,5268,1
20056,7130,0
20057,132023,3
20058,96467,0
20059,162109,3
20060,47614,3
20061,34096,1
20062,162031,2
20063,32238,0
20064,136610,3
20065,57450,1
20066,88950,3
20067,148903,3
20068,150890,1
20069,121935,1
20070,80085,3
20071,147419,3
20072,165390,0
20073,88313,0
20074,33316,0
20075,85804,3
20076,39283,3
20077,23110,11
20078,140102,3
20079,112700,1
20080,29140,3
20081,30058,0
20082,143423,0
20083,118907,3
20084,113716,3
20085,67999,3
20086,109935,3
20087,62107,0
20088,12333,2
20089,73462,1
20090,49798,2
20091,141672,0
20092,3423,3
20093,167532,3
20094,166894,2
20095,107614,13
20096,43525,3
